"EXERCISE","SHEET","GROUPID","TEAMID","ASSIGNMENT","PHYSICAL_FILENAME","DELETE_TIMESTAMP"
"GdP23","04","05","14","2","20231127224037-Dates.fs","20231127224111"
"GdP23","04","05","14","2","20231127224113-Dates.fs","20231127224311"
"GdP23","04","05","14","2","20231127224314-Dates.fs","20231127224415"
"GdP23","04","05","14","2","20231127224417-Dates.fs","20231127224434"
"GdP23","04","05","14","2","20231127224437-Dates.fs","20231127224540"
"GdP23","04","05","14","2","20231127224543-Dates.fs","20231127224641"
"GdP23","04","07","15","4","20231127224627-uebung04-a4.pdf","20231127224633"
"GdP23","04","07","15","4","20231127224633-uebung04-a4.pdf","20231127224652"
"GdP23","04","05","14","2","20231127224644-Dates.fs","20231127224722"
"GdP23","04","05","14","2","20231127224725-Dates.fs","20231127224801"
"GdP23","04","05","14","2","20231127224804-Dates.fs","20231127225149"
"GdP23","04","05","14","2","20231127225151-Dates.fs","20231127225203"
"GdP23","04","05","14","2","20231127225206-Dates.fs","20231127225309"
"GdP23","04","05","14","2","20231127225311-Dates.fs","20231127225656"
"GdP23","04","05","16","2","20231127225558-Dates.fs","20231127225828"
"GdP23","04","07","7","2","20231127225600-Dates.fs","20231127230418"
"GdP23","04","05","14","2","20231127225659-Dates.fs","20231127230038"
"GdP23","04","05","16","2","20231127225840-Dates.fs","20231127233702"
"GdP23","04","05","14","2","20231127230042-Dates.fs","20231127230656"
"GdP23","04","07","7","2","20231127230424-Dates.fs","20231127231328"
"GdP23","04","05","14","2","20231127230700-Dates.fs","20231127230807"
"GdP23","04","05","14","2","20231127230810-Dates.fs","20231127230838"
"GdP23","04","05","14","2","20231127230841-Dates.fs","20231127231029"
"GdP23","04","05","14","2","20231127231032-Dates.fs","20231127231453"
"GdP23","04","05","14","2","20231127231456-Dates.fs","20231127231634"
"GdP23","04","05","14","2","20231127231636-Dates.fs","20231127231709"
"GdP23","04","05","14","2","20231127231712-Dates.fs","20231127231740"
"GdP23","04","05","14","2","20231127231742-Dates.fs","20231127231808"
"GdP23","04","05","14","2","20231127231811-Dates.fs","20231127231858"
"GdP23","04","05","1","3","20231127231837-Nats.fs","20231127231940"
"GdP23","04","11","19","2","20231127231838-Dates.fs","20231127231948"
"GdP23","04","05","14","2","20231127231906-Dates.fs","20231127231935"
"GdP23","04","05","14","2","20231127231937-Dates.fs","20231127232100"
"GdP23","04","05","1","3","20231127231947-Nats.fs","20231127232037"
"GdP23","04","05","1","3","20231127232043-Nats.fs","20231127232314"
"GdP23","04","05","14","2","20231127232103-Dates.fs","20231127232535"
"GdP23","04","05","1","2","20231127232321-Nats.fs","20231127232356"
"GdP23","04","05","1","3","20231127232404-Nats.fs","20231127232537"
"GdP23","04","05","14","3","20231127232504-Nats.fs","20231127232544"
"GdP23","04","05","14","2","20231127232542-Dates.fs","20231127235952"
"GdP23","04","05","1","3","20231127232547-Nats.fs","20231127232746"
"GdP23","04","05","14","3","20231127232550-Nats.fs","20231127232755"
"GdP23","04","05","14","3","20231127232800-Nats.fs","20231127232817"
"GdP23","04","05","14","3","20231127232820-Nats.fs","20231127232906"
"GdP23","04","05","14","3","20231127232910-Nats.fs","20231127232947"
"GdP23","04","05","14","3","20231127232952-Nats.fs","20231127233027"
"GdP23","04","05","14","3","20231127233031-Mini.fs","20231127233121"
"GdP23","04","05","14","3","20231127233125-Nats.fs","20231127233718"
"GdP23","04","05","1","2","20231127233345-Dates.fs","20231127233447"
"GdP23","04","05","1","2","20231127233453-Dates.fs","20231127233641"
"GdP23","04","05","14","3","20231127233722-Nats.fs","20231127233819"
"GdP23","04","05","16","2","20231127233820-Dates.fs","20231127234625"
"GdP23","04","05","14","3","20231127233822-Mini.fs","20231127234030"
"GdP23","04","05","14","3","20231127234033-Mini.fs","20231127234559"
"GdP23","04","05","14","3","20231127234610-Nats.fs","20231128240632"
"GdP23","04","05","16","2","20231127234631-Dates.fs","20231127234710"
"GdP23","04","05","16","2","20231127234722-Dates.fs","20231127234846"
"GdP23","04","05","16","2","20231127234850-Dates.fs","20231127235323"
"GdP23","04","05","14","2","20231127235952-Dates.fs","20231128240452"
"GdP23","04","07","17","2","20231128013206-Dates.fs","20231128013302"
"GdP23","04","07","17","2","20231128013401-Dates.fs","20231128014434"
"GdP23","04","07","17","2","20231128014445-Dates.fs","20231128014645"
"GdP23","04","07","17","2","20231128014649-Dates.fs","20231128014926"
"GdP23","04","07","17","4","20231128021639-Aufgabe 4 Beweisbaum.docx","20231128021656"
"GdP23","04","07","17","3","20231128021734-Nats.fs","20231128021827"
"GdP23","04","08","12","2","20231128080459-Dates.fs","20231128080751"
"GdP23","04","08","12","2","20231128080811-Dates.fs","20231128081244"
"GdP23","04","08","12","2","20231128081250-Dates.fs","20231128081357"
"GdP23","04","08","12","2","20231128081409-Dates.fs","20231128081522"
"GdP23","04","08","12","2","20231128081532-Dates.fs","20231128081627"
"GdP23","04","08","12","2","20231128081630-Dates.fs","20231128082042"
"GdP23","04","10","13","4","20231128091522-Aufgabe 4.pdf","20231128091720"
"GdP23","04","07","t","2","20231128094017-Dates.fs","20231128094153"
"GdP23","04","07","t","2","20231128094156-Dates.fs","20231128094911"
"GdP23","04","07","t","2","20231128094917-Dates.fs","20231128094955"
"GdP23","04","10","14","2","20231128104552-Dates.fs","20231128181042"
"GdP23","04","06","t","2","20231128111944-Dates.fs","20231128112341"
"GdP23","04","06","t","3","20231128112019-Nats.fs","20231128112311"
"GdP23","04","06","t","3","20231128112316-Nats.fs","20231128112343"
"GdP23","04","08","11","3","20231128132812-Nats.fs","20231128134417"
"GdP23","04","11","5","3","20231128143322-Nats.fs","20231128144631"
"GdP23","04","09","15","2","20231128145051-Dates.fs","20231128145920"
"GdP23","04","09","15","2","20231128145927-Dates.fs","20231128150412"
"GdP23","04","09","15","2","20231128150420-Dates.fs","20231128150953"
"GdP23","04","11","t","2","20231128150625-Dates.fs","20231129152503"
"GdP23","04","09","15","2","20231128150959-Dates.fs","20231128174555"
"GdP23","04","11","5","2","20231128155200-Dates.fs","20231128155704"
"GdP23","04","11","5","2","20231128155704-Dates.fs","20231128155708"
"GdP23","04","11","5","2","20231128155712-Dates.fs","20231128160158"
"GdP23","04","11","5","2","20231128160201-Dates.fs","20231128161131"
"GdP23","04","11","5","2","20231128161135-Dates.fs","20231128161210"
"GdP23","04","09","18","3","20231128162432-Nats.fs","20231128172751"
"GdP23","04","10","18","2","20231128164335-Dates.fs","20231128165003"
"GdP23","04","08","17","3","20231128164542-Nats.fs","20231128164738"
"GdP23","04","08","17","3","20231128164738-Nats.fs","20231128164858"
"GdP23","04","08","17","3","20231128164858-Nats.fs","20231128170112"
"GdP23","04","10","18","2","20231128165008-Dates.fs","20231128165131"
"GdP23","04","11","19","2","20231128165046-Dates.fs","20231128165350"
"GdP23","04","11","3","2","20231128165129-Dates.fs","20231128165135"
"GdP23","04","11","3","2","20231128165135-Dates.fs","20231128165218"
"GdP23","04","10","18","2","20231128165138-Dates.fs","20231128165211"
"GdP23","04","10","18","2","20231128165214-Dates.fs","20231128165712"
"GdP23","04","11","3","2","20231128165220-Dates.fs","20231128165259"
"GdP23","04","11","3","2","20231128165302-Dates.fs","20231128165333"
"GdP23","04","10","18","2","20231128165718-Dates.fs","20231128170243"
"GdP23","04","08","17","3","20231128170112-Nats.fs","20231128171003"
"GdP23","04","10","18","2","20231128170246-Dates.fs","20231128171214"
"GdP23","04","08","17","3","20231128171010-Nats.fs","20231128171210"
"GdP23","04","10","18","2","20231128171218-Dates.fs","20231128172720"
"GdP23","04","08","17","3","20231128171221-Nats.fs","20231128172534"
"GdP23","04","08","17","3","20231128172537-Nats.fs","20231128172757"
"GdP23","04","10","18","2","20231128172723-Dates.fs","20231128172819"
"GdP23","04","09","18","3","20231128172807-Nats.fs","20231128172818"
"GdP23","04","10","18","2","20231128172822-Dates.fs","20231128175148"
"GdP23","04","09","18","3","20231128173450-Nats.fs","20231128173551"
"GdP23","04","09","18","3","20231128173600-Nats.fs","20231128205947"
"GdP23","04","11","3","3","20231128174318-Nats.fs","20231128174358"
"GdP23","04","11","3","3","20231128174402-Nats.fs","20231128174423"
"GdP23","04","11","3","3","20231128174427-Nats.fs","20231128174747"
"GdP23","04","09","15","2","20231128174602-Dates.fs","20231128180311"
"GdP23","04","11","3","3","20231128174750-Nats.fs","20231128175430"
"GdP23","04","11","6","2","20231128174859-Dates.fs","20231128195454"
"GdP23","04","10","18","2","20231128175159-Dates.fs","20231128175342"
"GdP23","04","10","18","2","20231128175345-Dates.fs","20231128175434"
"GdP23","04","11","3","3","20231128175434-Nats.fs","20231128175601"
"GdP23","04","10","18","2","20231128175435-Dates.fs","20231128180327"
"GdP23","04","11","3","3","20231128175604-Nats.fs","20231128175642"
"GdP23","04","11","3","3","20231128175646-Nats.fs","20231128182427"
"GdP23","04","09","15","2","20231128180317-Dates.fs","20231128180658"
"GdP23","04","10","18","2","20231128180351-Dates.fs","20231128180453"
"GdP23","04","10","18","2","20231128180458-Dates.fs","20231128180844"
"GdP23","04","08","17","2","20231128180610-Dates.fs","20231128180805"
"GdP23","04","09","15","2","20231128180703-Dates.fs","20231128180737"
"GdP23","04","09","15","2","20231128180742-Dates.fs","20231128180816"
"GdP23","04","08","17","2","20231128180805-Dates.fs","20231128180848"
"GdP23","04","09","15","2","20231128180821-Dates.fs","20231128180945"
"GdP23","04","10","18","2","20231128180846-Dates.fs","20231128181237"
"GdP23","04","08","17","2","20231128180848-Dates.fs","20231128181339"
"GdP23","04","09","15","2","20231128180950-Dates.fs","20231128181219"
"GdP23","04","10","14","2","20231128181042-Dates.fs","20231128223735"
"GdP23","04","09","15","2","20231128181224-Dates.fs","20231128181319"
"GdP23","04","10","18","2","20231128181255-Dates.fs","20231128181643"
"GdP23","04","09","15","2","20231128181323-Dates.fs","20231128181356"
"GdP23","04","08","17","2","20231128181339-Dates.fs","20231128181413"
"GdP23","04","09","15","2","20231128181400-Dates.fs","20231128181444"
"GdP23","04","08","17","2","20231128181413-Dates.fs","20231128181448"
"GdP23","04","10","16","3","20231128181416-Nats.fs","20231128181446"
"GdP23","04","08","17","2","20231128181448-Dates.fs","20231128181723"
"GdP23","04","09","15","2","20231128181449-Dates.fs","20231128181853"
"GdP23","04","10","16","3","20231128181531-Nats.fs","20231128181603"
"GdP23","04","10","18","2","20231128181646-Dates.fs","20231128181742"
"GdP23","04","08","17","2","20231128181723-Dates.fs","20231128182450"
"GdP23","04","10","18","2","20231128181745-Dates.fs","20231128181827"
"GdP23","04","10","18","2","20231128181830-Dates.fs","20231128182712"
"GdP23","04","09","15","2","20231128181858-Dates.fs","20231128182104"
"GdP23","05","03","7","3","20231128182023-Simplify.fs","20231128183527"
"GdP23","04","10","16","2","20231128182405-Dates.fs","20231128183324"
"GdP23","04","11","3","3","20231128182430-Nats.fs","20231128182519"
"GdP23","04","08","17","2","20231128182450-Dates.fs","20231128182649"
"GdP23","04","11","3","3","20231128182523-Nats.fs","20231128182713"
"GdP23","04","08","17","2","20231128182649-Dates.fs","20231128185752"
"GdP23","04","10","18","2","20231128182715-Dates.fs","20231128182808"
"GdP23","04","11","3","3","20231128182717-Nats.fs","20231128183557"
"GdP23","04","10","16","2","20231128183327-Dates.fs","20231128191220"
"GdP23","05","03","7","3","20231128183533-Simplify.fs","20231129162200"
"GdP23","04","11","3","3","20231128183602-Nats.fs","20231128184234"
"GdP23","04","11","3","3","20231128184237-Nats.fs","20231128190107"
"GdP23","04","09","17","4","20231128190335-GdP_04#4_Schmitt.jpg","20231128190742"
"GdP23","04","10","18","3","20231128194554-Nats.fs","20231128194712"
"GdP23","04","10","18","3","20231128194715-Nats.fs","20231128194941"
"GdP23","04","10","18","3","20231128194945-Nats.fs","20231128195608"
"GdP23","04","10","18","3","20231128195611-Nats.fs","20231128200451"
"GdP23","04","10","18","3","20231128200454-Nats.fs","20231128200608"
"GdP23","04","08","15","2","20231128200818-Dates.fs","20231128231522"
"GdP23","04","08","15","3","20231128200855-Nats.fs","20231128200938"
"GdP23","04","08","15","3","20231128200943-Nats.fs","20231128201357"
"GdP23","04","11","6","2","20231128201016-Dates.fs","20231128201441"
"GdP23","04","09","20","3","20231128201257-Aufgabe-04-3 (1).zip","20231128201427"
"GdP23","04","08","15","3","20231128201403-Nats.fs","20231128202100"
"GdP23","04","11","6","2","20231128201446-Dates.fs","20231128201723"
"GdP23","04","11","6","2","20231128201728-Dates.fs","20231128210005"
"GdP23","04","08","15","3","20231128202105-Nats.fs","20231128202404"
"GdP23","04","08","15","3","20231128202409-Nats.fs","20231128202607"
"GdP23","04","08","15","3","20231128202612-Nats.fs","20231128205437"
"GdP23","04","09","1","2","20231128205154-Aufgabe-04-2 (1).zip","20231128205218"
"GdP23","04","09","1","2","20231128205304-Dates.fs","20231128205538"
"GdP23","04","11","6","3","20231128205334-Nats.fs","20231128205459"
"GdP23","04","08","15","3","20231128205441-Nats.fs","20231128205559"
"GdP23","04","11","6","3","20231128205508-Nats.fs","20231128205617"
"GdP23","04","09","1","2","20231128205545-Dates.fs","20231128210628"
"GdP23","04","08","15","3","20231128205604-Nats.fs","20231128205802"
"GdP23","04","11","6","3","20231128205624-Nats.fs","20231128210009"
"GdP23","04","09","18","2","20231128205748-Nats.fs","20231128205942"
"GdP23","04","08","15","3","20231128205807-Nats.fs","20231128210509"
"GdP23","04","10","19","2","20231128205908-Dates.fs","20231128210051"
"GdP23","04","09","18","3","20231128205955-Nats.fs","20231128210022"
"GdP23","04","11","6","3","20231128210015-Nats.fs","20231128210447"
"GdP23","04","10","19","2","20231128210051-Dates.fs","20231128210131"
"GdP23","04","10","19","2","20231128210131-Dates.fs","20231128210303"
"GdP23","04","10","19","2","20231128210303-Dates.fs","20231128210521"
"GdP23","04","11","6","3","20231128210453-Nats.fs","20231128212200"
"GdP23","04","08","15","3","20231128210514-Nats.fs","20231128210713"
"GdP23","04","10","19","2","20231128210521-Dates.fs","20231128210732"
"GdP23","04","09","1","2","20231128210639-Dates.fs","20231128211050"
"GdP23","04","08","15","3","20231128210718-Nats.fs","20231128211013"
"GdP23","04","10","19","2","20231128210732-Dates.fs","20231128210857"
"GdP23","04","10","19","2","20231128210857-Dates.fs","20231128210934"
"GdP23","04","10","19","2","20231128210934-Dates.fs","20231128211012"
"GdP23","04","10","19","2","20231128211012-Dates.fs","20231128211129"
"GdP23","04","08","15","3","20231128211017-Nats.fs","20231128211105"
"GdP23","04","08","15","3","20231128211111-Nats.fs","20231128211150"
"GdP23","04","10","19","2","20231128211129-Dates.fs","20231128211216"
"GdP23","04","08","15","3","20231128211155-Nats.fs","20231128211255"
"GdP23","04","10","19","2","20231128211216-Dates.fs","20231128211314"
"GdP23","04","08","15","3","20231128211259-Nats.fs","20231128211403"
"GdP23","04","11","6","2","20231128211304-Dates.fs","20231128212436"
"GdP23","04","10","19","2","20231128211314-Dates.fs","20231128211331"
"GdP23","04","10","19","2","20231128211331-Dates.fs","20231128211356"
"GdP23","04","10","19","2","20231128211356-Dates.fs","20231128211442"
"GdP23","04","08","15","3","20231128211408-Nats.fs","20231128211506"
"GdP23","04","10","19","2","20231128211442-Dates.fs","20231128211536"
"GdP23","04","09","1","3","20231128211509-Nats.fs","20231128212026"
"GdP23","04","08","15","3","20231128211510-Nats.fs","20231128212009"
"GdP23","04","10","19","2","20231128211536-Dates.fs","20231128211636"
"GdP23","04","10","19","2","20231128211636-Dates.fs","20231128211720"
"GdP23","04","10","19","2","20231128211720-Dates.fs","20231128212030"
"GdP23","04","08","15","3","20231128212014-Nats.fs","20231128212139"
"GdP23","04","10","19","2","20231128212030-Dates.fs","20231128212253"
"GdP23","04","09","1","3","20231128212035-Nats.fs","20231128212145"
"GdP23","04","08","15","3","20231128212144-Nats.fs","20231128212654"
"GdP23","04","11","6","3","20231128212212-Nats.fs","20231128212440"
"GdP23","04","10","19","2","20231128212253-Dates.fs","20231128214046"
"GdP23","04","11","6","3","20231128212447-Nats.fs","20231128212720"
"GdP23","04","08","15","3","20231128212659-Nats.fs","20231128212750"
"GdP23","04","11","6","3","20231128212720-Nats.fs","20231128214154"
"GdP23","04","08","15","3","20231128212755-Nats.fs","20231128213043"
"GdP23","04","08","15","3","20231128213047-Nats.fs","20231128213653"
"GdP23","04","08","15","3","20231128213657-Nats.fs","20231128221518"
